time,td,byt,pkt
1768377170127904.0,10000000,1408254,932
1768377180127904.0,10000000,614735,402
1768377190127904.0,10000000,25248,273
1768377200127904.0,10000000,15899,196
1768377210127904.0,10000000,16104,208
1768377220127904.0,10000000,23377,223
1768377230127904.0,10000000,18079,226
1768377240127904.0,10000000,23265,217
1768377250127904.0,10000000,1322496,895
1768377260127904.0,10000000,1185186,818
1768377270127904.0,10000000,20990,214
1768377280127904.0,10000000,14805,191
1768377290127904.0,10000000,15890,203
1768377300127904.0,10000000,15660,202
1768377310127904.0,10000000,32731,269
1768377320127904.0,10000000,17293,216
1768377330127904.0,10000000,15972,206
1768377340127904.0,10000000,14987,193
1768377350127904.0,10000000,536078,732
1768377360127904.0,10000000,511372,622
1768377370127904.0,10000000,17923,215
1768377380127904.0,10000000,18015,206
1768377390127904.0,10000000,15512,200
1768377400127904.0,10000000,20604,227
1768377410127904.0,10000000,16893,211
1768377420127904.0,10000000,22945,215
1768377430127904.0,10000000,22162,224
1768377440127904.0,10000000,19962,239
1768377450127904.0,10000000,16654,215
1768377460127904.0,10000000,15443,199
1768377470127904.0,10000000,15295,198
1768377480127904.0,10000000,16684,207
1768377490127904.0,10000000,24570,254
1768377500127904.0,10000000,15121,194
1768377510127904.0,10000000,14804,191
1768377520127904.0,10000000,16095,207
1768377530127904.0,10000000,861446,707
1768377540127904.0,10000000,14572,180
1768377550127904.0,10000000,24426,248
1768377560127904.0,10000000,15493,199
1768377570127904.0,10000000,16478,214
1768377580127904.0,10000000,15379,199
1768377590127904.0,10000000,16313,211
1768377600127904.0,10000000,15996,200
1768377610127904.0,10000000,1402398,1261
1768377620127904.0,10000000,950841,1020
1768377630127904.0,10000000,26480,273
1768377640127904.0,10000000,16595,211
1768377650127904.0,10000000,19370,209
